date,code,w
2020-11-30,002146.XSHE,0.0007199999998593833
2020-11-30,002153.XSHE,0.0005999999998872735
2020-11-30,002157.XSHE,0.0013199999998250306
2020-11-30,002179.XSHE,0.0018399999999695782
2020-11-30,002202.XSHE,0.0019500000000343494
2020-11-30,002230.XSHE,0.0033199999998222273
2020-11-30,002236.XSHE,0.0021299999999297454
2020-11-30,002241.XSHE,0.004869999999914223
2020-11-30,002252.XSHE,0.0009600000000791471
2020-11-30,002271.XSHE,0.0031900000000033655
2020-11-30,002304.XSHE,0.006060000000115196
2020-11-30,002311.XSHE,0.002509999999899012
2020-11-30,002352.XSHE,0.005990000000016769
2020-11-30,002371.XSHE,0.002409999999977044
2020-11-30,002410.XSHE,0.0034299999998909695
2020-11-30,002415.XSHE,0.00964999999993923
2020-11-30,002422.XSHE,0.0011700000000888326
2020-11-30,002456.XSHE,0.0016399999999766497
2020-11-30,002460.XSHE,0.003379999999989592
2020-11-30,002463.XSHE,0.0013599999999343733
2020-11-30,002466.XSHE,0.0013900000000661172
2020-11-30,002468.XSHE,0.00044000000005592533
2020-11-30,002475.XSHE,0.012239999999959112
2020-11-30,002493.XSHE,0.0029400000000550934
2020-11-30,002508.XSHE,0.0010700000001142825
2020-11-30,002555.XSHE,0.0018699999999576239
2020-11-30,002558.XSHE,0.0006100000000084347
2020-11-30,002594.XSHE,0.008819999999981868
2020-11-30,002601.XSHE,0.0018200000000372259
2020-11-30,002602.XSHE,0.0013199999999968096
2020-11-30,002607.XSHE,0.001379999999962322
2020-11-30,002624.XSHE,0.0014799999999970444
2020-11-30,002673.XSHE,0.000950000000018107
2020-11-30,002714.XSHE,0.006519999999839348
2020-11-30,002736.XSHE,0.0022400000000565292
2020-11-30,002739.XSHE,0.0009800000000269329
2020-11-30,002773.XSHE,0.0006600000000929316
2020-11-30,002841.XSHE,0.0015899999999667229
2020-11-30,002916.XSHE,0.0008599999999412214
2020-11-30,002938.XSHE,0.0007999999999376046
2020-11-30,002939.XSHE,0.0006900000000070653
2020-11-30,002945.XSHE,0.00022000000000764884
2020-11-30,002958.XSHE,0.000779999999991014
2020-11-30,003816.XSHE,0.00094000000000705
2020-11-30,300003.XSHE,0.0020400000000881124
2020-11-30,300014.XSHE,0.0033500000000517517
2020-11-30,300015.XSHE,0.006960000000064139
2020-11-30,300033.XSHE,0.0017399999998086552
2020-11-30,300059.XSHE,0.010709999999974481
2020-11-30,300122.XSHE,0.0045200000000343785
2020-11-30,300124.XSHE,0.004520000000020358
2020-11-30,300136.XSHE,0.0020499999999469376
2020-11-30,300142.XSHE,0.0037300000000933396
2020-11-30,300144.XSHE,0.0017099999998793163
2020-11-30,300347.XSHE,0.003380000000068279
2020-11-30,300408.XSHE,0.0018799999999292232
2020-11-30,300413.XSHE,0.0027599999999525573
2020-11-30,300433.XSHE,0.0024399999999227566
2020-11-30,300498.XSHE,0.00486999999986186
2020-11-30,300601.XSHE,0.0025900000001141837
2020-11-30,300628.XSHE,0.0010499999999001076
2020-11-30,600000.XSHG,0.006679999999972141
2020-11-30,600004.XSHG,0.0010100000000354719
2020-11-30,600009.XSHG,0.00428000000004331
2020-11-30,600010.XSHG,0.0015600000001009617
2020-11-30,600011.XSHG,0.0012800000000309933
2020-11-30,600015.XSHG,0.002270000000003362
2020-11-30,600016.XSHG,0.00637000000000554
2020-11-30,600018.XSHG,0.0009100000000306008
2020-11-30,600019.XSHG,0.003130000000060131
2020-11-30,600025.XSHG,0.0004700000000201494
2020-11-30,600027.XSHG,0.0006600000000024539
2020-11-30,600028.XSHG,0.0031700000000948496
2020-11-30,600029.XSHG,0.001570000000039247
2020-11-30,600030.XSHG,0.014590000000052998
2020-11-30,600031.XSHG,0.010249999999897633
2020-11-30,600036.XSHG,0.025770000000018608
2020-11-30,600038.XSHG,0.0008899999999825195
2020-11-30,600048.XSHG,0.006969999999873373
2020-11-30,600050.XSHG,0.002579999999947799
2020-11-30,600061.XSHG,0.0014100000000352186
2020-11-30,600066.XSHG,0.001300000000041405
2020-11-30,600068.XSHG,0.0010600000000031732
2020-11-30,600085.XSHG,0.0008300000001025766
2020-11-30,600089.XSHG,0.0017900000000541205
2020-11-30,600104.XSHG,0.0052500000000154905
2020-11-30,600109.XSHG,0.002459999999969303
2020-11-30,600111.XSHG,0.0016699999999997353
2020-11-30,600115.XSHG,0.0012600000000522256
2020-11-30,600118.XSHG,0.0011400000000187746
2020-11-30,600170.XSHG,0.0007700000000213999
2020-11-30,600176.XSHG,0.0020000000000726663
2020-11-30,600177.XSHG,0.0011299999998231247
2020-11-30,600183.XSHG,0.0017999999999135713
2020-11-30,600188.XSHG,0.0005699999999998686
2020-11-30,600196.XSHG,0.0035500000000515852
2020-11-30,600208.XSHG,0.0007899999998648254
2020-11-30,600219.XSHG,0.0011699999999832912
2020-11-30,600221.XSHG,0.0010299999999989257
2020-11-30,600233.XSHG,0.000920000000013844
2020-11-30,600271.XSHG,0.0008699999999140035
2020-11-30,600276.XSHG,0.018050000000083295
2020-11-30,600297.XSHG,0.000790000000021969
2020-11-30,600299.XSHG,0.00022000000009964534
2020-11-30,600309.XSHG,0.00720000000007763
2020-11-30,600332.XSHG,0.0009700000000949872
2020-11-30,600340.XSHG,0.001319999999870018
2020-11-30,600346.XSHG,0.003110000000037963
2020-11-30,600352.XSHG,0.0021900000000827317
2020-11-30,600362.XSHG,0.001289999999952107
2020-11-30,600369.XSHG,0.0010100000000357694
2020-11-30,600372.XSHG,0.0007799999999796377
2020-11-30,600383.XSHG,0.001929999999854033
2020-11-30,600390.XSHG,0.0009200000000508127
2020-11-30,600398.XSHG,0.0004999999999406202
2020-11-30,600406.XSHG,0.0030800000000823155
2020-11-30,600436.XSHG,0.0035600000000706685
2020-11-30,600438.XSHG,0.004480000000027533
2020-11-30,600482.XSHG,0.0006499999999991848
2020-11-30,600487.XSHG,0.0011399999999789016
2020-11-30,600489.XSHG,0.0010000000000045324
2020-11-30,600498.XSHG,0.000989999999948234
2020-11-30,600516.XSHG,0.0008500000000441338
2020-11-30,600519.XSHG,0.048670000000122934
2020-11-30,600522.XSHG,0.0014999999999216781
2020-11-30,600547.XSHG,0.0024500000000600777
2020-11-30,600570.XSHG,0.004169999999862531
2020-11-30,600583.XSHG,0.0005800000000680012
2020-11-30,600585.XSHG,0.007660000000029938
2020-11-30,600588.XSHG,0.0040099999998925795
2020-11-30,600606.XSHG,0.001329999999887309
2020-11-30,600637.XSHG,0.0010999999999927502
2020-11-30,600655.XSHG,0.0007899999999179929
2020-11-30,600660.XSHG,0.0031799999999893237
2020-11-30,600674.XSHG,0.0007800000000079429
2020-11-30,600690.XSHG,0.005770000000134852
2020-11-30,600703.XSHG,0.003399999999963955
2020-11-30,600705.XSHG,0.0014200000000390899
2020-11-30,600741.XSHG,0.002790000000038096
2020-11-30,600745.XSHG,0.0022199999999560328
2020-11-30,600760.XSHG,0.0014399999999385959
2020-11-30,600795.XSHG,0.0014300000000050878
2020-11-30,600809.XSHG,0.0035600000000787515
2020-11-30,600837.XSHG,0.00737000000003407
2020-11-30,600848.XSHG,0.0007299999998731568
2020-11-30,600867.XSHG,0.0010900000000634612
2020-11-30,600886.XSHG,0.0014500000000215387
2020-11-30,600887.XSHG,0.012960000000121895
2020-11-30,600893.XSHG,0.0027299999999901466
2020-11-30,600900.XSHG,0.010000000000051683
2020-11-30,600919.XSHG,0.0032499999999866737
2020-11-30,600926.XSHG,0.002039999999977104
2020-11-30,600928.XSHG,0.00040999999997750594
2020-11-30,600958.XSHG,0.0023500000000352874
2020-11-30,600968.XSHG,0.00028000000004030595
2020-11-30,600977.XSHG,0.0005600000000349251
2020-11-30,600989.XSHG,0.0005700000000187119
2020-11-30,600998.XSHG,0.000750000000059129
2020-11-30,600999.XSHG,0.00462000000002242
2020-11-30,601006.XSHG,0.0022800000000033687
2020-11-30,601009.XSHG,0.0029299999999934647
2020-11-30,601012.XSHG,0.010250000000031978
2020-11-30,601018.XSHG,0.0007100000000197426
2020-11-30,601021.XSHG,0.0010500000000355648
2020-11-30,601066.XSHG,0.0012600000000196445
2020-11-30,601077.XSHG,0.0002999999999943353
2020-11-30,601088.XSHG,0.0036600000000339156
2020-11-30,601100.XSHG,0.002029999999890894
2020-11-30,601108.XSHG,0.0018899999999981508
2020-11-30,601111.XSHG,0.0013300000000454084
2020-11-30,601117.XSHG,0.0008999999999891636
2020-11-30,601138.XSHG,0.001549999999949156
2020-11-30,601155.XSHG,0.0018099999998605768
2020-11-30,601162.XSHG,0.0011399999999925118
2020-11-30,601166.XSHG,0.014809999999970284
2020-11-30,601169.XSHG,0.004079999999995375
2020-11-30,601186.XSHG,0.002230000000030456
2020-11-30,601198.XSHG,0.00103000000003477
2020-11-30,601211.XSHG,0.0047700000000340005
2020-11-30,601212.XSHG,0.00025000000004720834
2020-11-30,601216.XSHG,0.001010000000074458
2020-11-30,601225.XSHG,0.0023600000000059654
2020-11-30,601229.XSHG,0.004540000000011045
2020-11-30,601231.XSHG,0.0008099999999652591
2020-11-30,601236.XSHG,0.0003800000000594719
2020-11-30,601238.XSHG,0.0007200000000458935
2020-11-30,601288.XSHG,0.005340000000002061
2020-11-30,601298.XSHG,0.00023999999998909724
2020-11-30,601318.XSHG,0.055120000000048325
2020-11-30,601319.XSHG,0.000830000000044378
2020-11-30,601328.XSHG,0.007310000000015681
2020-11-30,601336.XSHG,0.002890000000036418
2020-11-30,601360.XSHG,0.000949999999907037
2020-11-30,601377.XSHG,0.0023899999999789337
2020-11-30,601390.XSHG,0.002600000000005312
2020-11-30,601398.XSHG,0.010539999999999937
2020-11-30,601555.XSHG,0.0017800000000330809
2020-11-30,601577.XSHG,0.0005599999999593117
2020-11-30,601600.XSHG,0.0015299999999947118
2020-11-30,601601.XSHG,0.005940000000027679
2020-11-30,601607.XSHG,0.0013100000000643265
2020-11-30,601618.XSHG,0.0011299999999977637
2020-11-30,601628.XSHG,0.003990000000078255
2020-11-30,601633.XSHG,0.0019200000000154766
2020-11-30,601658.XSHG,0.0007899999999694355
2020-11-30,601668.XSHG,0.0064400000000043095
2020-11-30,601669.XSHG,0.0018199999999922716
2020-11-30,601688.XSHG,0.006420000000036407
2020-11-30,601698.XSHG,0.0004399999999715932
2020-11-30,601727.XSHG,0.00109000000008556
2020-11-30,601766.XSHG,0.0038899999999880866
2020-11-30,601788.XSHG,0.0021200000000432
2020-11-30,601800.XSHG,0.001580000000027348
2020-11-30,601808.XSHG,0.00044000000005646613
2020-11-30,601816.XSHG,0.0009700000000201782
2020-11-30,601818.XSHG,0.003909999999982088
2020-11-30,601828.XSHG,0.00022999999990363495
2020-11-30,601838.XSHG,0.0013899999999456491
2020-11-30,601857.XSHG,0.0023700000000989397
2020-11-30,601877.XSHG,0.0019900000000841428
2020-11-30,601878.XSHG,0.0016800000000016207
2020-11-30,601881.XSHG,0.0009400000000289811
2020-11-30,601888.XSHG,0.010659999999899524
2020-11-30,601898.XSHG,0.00046000000003399913
2020-11-30,601899.XSHG,0.007219999999982601
2020-11-30,601901.XSHG,0.002100000000045858
2020-11-30,601916.XSHG,0.0005099999999789997
2020-11-30,601919.XSHG,0.002709999999913995
2020-11-30,601933.XSHG,0.0016899999999406556
2020-11-30,601939.XSHG,0.002709999999955427
2020-11-30,601985.XSHG,0.0017300000000110723
2020-11-30,601988.XSHG,0.003930000000019634
2020-11-30,601989.XSHG,0.002240000000014972
2020-11-30,601992.XSHG,0.0005800000000132422
2020-11-30,601997.XSHG,0.0010499999999837007
2020-11-30,601998.XSHG,0.0009100000000099473
2020-11-30,603019.XSHG,0.0020299999998823442
2020-11-30,603156.XSHG,0.0007500000001111066
2020-11-30,603160.XSHG,0.0017199999999481504
2020-11-30,603259.XSHG,0.00605000000008532
2020-11-30,603260.XSHG,0.00030999999999046385
2020-11-30,603288.XSHG,0.008750000000130294
2020-11-30,603369.XSHG,0.0017200000001168308
2020-11-30,603501.XSHG,0.002099999999928737
2020-11-30,603658.XSHG,0.0010600000000735078
2020-11-30,603799.XSHG,0.002019999999993057
2020-11-30,603833.XSHG,0.001270000000040512
2020-11-30,603899.XSHG,0.0015300000000745368
2020-11-30,603986.XSHG,0.0038499999999111255
2020-11-30,603993.XSHG,0.001830000000014639
2020-12-31,000001.XSHE,0.009569999999999244
2020-12-31,000002.XSHE,0.009960000000001317
2020-12-31,000063.XSHE,0.004630000000001822
2020-12-31,000066.XSHE,0.0016999999999907662
2020-12-31,000069.XSHE,0.0014799999999936064
2020-12-31,000100.XSHE,0.005060000000013787
2020-12-31,000157.XSHE,0.0023099999999891528
2020-12-31,000166.XSHE,0.0024300000000037673
2020-12-31,000333.XSHE,0.02466999999999852
2020-12-31,000338.XSHE,0.003859999999999691
2020-12-31,000425.XSHE,0.00129000000000947
2020-12-31,000538.XSHE,0.002959999999995698
2020-12-31,000568.XSHE,0.008439999999987038
2020-12-31,000596.XSHE,0.0015999999999990423
2020-12-31,000625.XSHE,0.002489999999992899
2020-12-31,000627.XSHE,0.0004900000000133515
2020-12-31,000651.XSHE,0.015200000000013055
2020-12-31,000656.XSHE,0.0011600000000020604
2020-12-31,000661.XSHE,0.006479999999982351
2020-12-31,000671.XSHE,0.0005500000000037684
2020-12-31,000703.XSHE,0.0011999999999942432
2020-12-31,000708.XSHE,0.0011199999999807876
2020-12-31,000723.XSHE,0.0006899999999981021
2020-12-31,000725.XSHE,0.008289999999996288
2020-12-31,000728.XSHE,0.0011999999999989326
2020-12-31,000768.XSHE,0.0025899999999901874
2020-12-31,000776.XSHE,0.0024599999999962863
2020-12-31,000783.XSHE,0.001659999999995455
2020-12-31,000786.XSHE,0.002069999999994003
2020-12-31,000858.XSHE,0.028880000000001564
2020-12-31,000860.XSHE,0.0019200000000026399
2020-12-31,000876.XSHE,0.002570000000012761
2020-12-31,000895.XSHE,0.0024899999999986643
2020-12-31,000938.XSHE,0.0014900000000057033
2020-12-31,000961.XSHE,0.0008499999999880465
2020-12-31,000963.XSHE,0.001179999999999784
2020-12-31,000977.XSHE,0.0013900000000029705
2020-12-31,001979.XSHE,0.0021500000000034348
2020-12-31,002001.XSHE,0.0022099999999951516
2020-12-31,002007.XSHE,0.0023600000000045807
2020-12-31,002008.XSHE,0.0018599999999873486
2020-12-31,002024.XSHE,0.0014600000000134182
2020-12-31,002027.XSHE,0.005169999999997142
2020-12-31,002032.XSHE,0.000649999999996657
2020-12-31,002044.XSHE,0.0015800000000447873
2020-12-31,002049.XSHE,0.002899999999988008
2020-12-31,002050.XSHE,0.002259999999998756
2020-12-31,002120.XSHE,0.0009300000000009565
2020-12-31,002129.XSHE,0.0023700000000083984
2020-12-31,002142.XSHE,0.005410000000000376
2020-12-31,002146.XSHE,0.0005799999999962762
2020-12-31,002153.XSHE,0.0005100000000207015
2020-12-31,002157.XSHE,0.0010899999999887785
2020-12-31,002179.XSHE,0.002199999999985507
2020-12-31,002202.XSHE,0.002009999999992966
2020-12-31,002230.XSHE,0.0036599999999908646
2020-12-31,002236.XSHE,0.001819999999994536
2020-12-31,002241.XSHE,0.004319999999991965
2020-12-31,002252.XSHE,0.001020000000010181
2020-12-31,002271.XSHE,0.003259999999997712
2020-12-31,002304.XSHE,0.0072499999999952845
2020-12-31,002311.XSHE,0.0026700000000064793
2020-12-31,002352.XSHE,0.008199999999986536
2020-12-31,002371.XSHE,0.002280000000000447
2020-12-31,002384.XSHE,0.0015900000000087804
2020-12-31,002410.XSHE,0.0037999999999991135
2020-12-31,002414.XSHE,0.0013599999999825254
2020-12-31,002415.XSHE,0.00923999999999604
2020-12-31,002422.XSHE,0.0010000000000226787
2020-12-31,002456.XSHE,0.0014500000000205171
2020-12-31,002460.XSHE,0.0039499999999975475
2020-12-31,002463.XSHE,0.001159999999996617
2020-12-31,002475.XSHE,0.011989999999992026
2020-12-31,002493.XSHE,0.0028499999999924775
2020-12-31,002508.XSHE,0.0009899999999909406
2020-12-31,002555.XSHE,0.0020199999999745647
2020-12-31,002558.XSHE,0.0007200000000093565
2020-12-31,002594.XSHE,0.008979999999984684
2020-12-31,002600.XSHE,0.0017200000000082841
2020-12-31,002601.XSHE,0.0019099999999941143
2020-12-31,002602.XSHE,0.0013500000000028604
2020-12-31,002607.XSHE,0.0012099999999896222
2020-12-31,002624.XSHE,0.0017499999999951751
2020-12-31,002673.XSHE,0.0009099999999924957
2020-12-31,002714.XSHE,0.007369999999993606
2020-12-31,002736.XSHE,0.0020100000000045203
2020-12-31,002739.XSHE,0.0008200000000324019
2020-12-31,002773.XSHE,0.0009000000000045553
2020-12-31,002812.XSHE,0.0031699999999954577
2020-12-31,002821.XSHE,0.0022199999999962796
2020-12-31,002841.XSHE,0.0019600000000024372
2020-12-31,002916.XSHE,0.001079999999994581
2020-12-31,002938.XSHE,0.0017600000000084208
2020-12-31,002939.XSHE,0.0006099999999941549
2020-12-31,002945.XSHE,0.00020999999998877624
2020-12-31,002958.XSHE,0.0007199999999866943
2020-12-31,003816.XSHE,0.0016999999999971994
2020-12-31,300003.XSHE,0.001750000000002956
2020-12-31,300014.XSHE,0.00470999999999747
2020-12-31,300015.XSHE,0.00628999999999486
2020-12-31,300033.XSHE,0.0013599999999826774
2020-12-31,300059.XSHE,0.010889999999975468
2020-12-31,300122.XSHE,0.004829999999980482
2020-12-31,300124.XSHE,0.004909999999989702
2020-12-31,300136.XSHE,0.0014100000000081088
2020-12-31,300142.XSHE,0.00303000000000857
2020-12-31,300144.XSHE,0.0014200000000129933
2020-12-31,300347.XSHE,0.00431999999998541
2020-12-31,300408.XSHE,0.002069999999991717
2020-12-31,300413.XSHE,0.00262999999998963
2020-12-31,300433.XSHE,0.002049999999998349
2020-12-31,300498.XSHE,0.00414999999999852
2020-12-31,300529.XSHE,0.0013799999999886188
2020-12-31,300601.XSHE,0.003040000000006335
2020-12-31,300628.XSHE,0.0010099999999849878
2020-12-31,300676.XSHE,0.001309999999979614
2020-12-31,600000.XSHG,0.005789999999990908
2020-12-31,600004.XSHG,0.0008500000000073555
2020-12-31,600009.XSHG,0.003720000000011284
2020-12-31,600010.XSHG,0.0013600000000165867
2020-12-31,600011.XSHG,0.0010000000000065354
2020-12-31,600015.XSHG,0.0019600000000000763
2020-12-31,600016.XSHG,0.00564000000000165
2020-12-31,600018.XSHG,0.0008099999999970761
2020-12-31,600019.XSHG,0.0027000000000026955
2020-12-31,600025.XSHG,0.00041000000000594326
2020-12-31,600027.XSHG,0.0005599999999930987
2020-12-31,600028.XSHG,0.0027500000000183636
2020-12-31,600029.XSHG,0.0013400000000175544
2020-12-31,600030.XSHG,0.012770000000007251
2020-12-31,600031.XSHG,0.010579999999988736
2020-12-31,600036.XSHG,0.02773000000000858
2020-12-31,600048.XSHG,0.005790000000001187
2020-12-31,600050.XSHG,0.0021200000000064305
2020-12-31,600061.XSHG,0.001190000000012526
2020-12-31,600066.XSHG,0.0011500000000153417
2020-12-31,600068.XSHG,0.000929999999999312
2020-12-31,600085.XSHG,0.0006700000000155573
2020-12-31,600104.XSHG,0.004370000000003389
2020-12-31,600109.XSHG,0.0020099999999851656
2020-12-31,600111.XSHG,0.0014499999999997323
2020-12-31,600115.XSHG,0.0010700000000216112
2020-12-31,600118.XSHG,0.0009700000000148945
2020-12-31,600150.XSHG,0.0006100000000076639
2020-12-31,600161.XSHG,0.0013300000000041204
2020-12-31,600176.XSHG,0.0021399999999997987
2020-12-31,600177.XSHG,0.0010199999999865258
2020-12-31,600183.XSHG,0.0016399999999958622
2020-12-31,600196.XSHG,0.0033199999999993166
2020-12-31,600208.XSHG,0.0006800000000096004
2020-12-31,600233.XSHG,0.0007399999999992528
2020-12-31,600271.XSHG,0.0007200000000132797
2020-12-31,600276.XSHG,0.02120999999999446
2020-12-31,600297.XSHG,0.0005900000000078832
2020-12-31,600299.XSHG,0.00017000000001502892
2020-12-31,600309.XSHG,0.0072900000000018055
2020-12-31,600332.XSHG,0.0008400000000149515
2020-12-31,600340.XSHG,0.0010300000000060712
2020-12-31,600346.XSHG,0.003009999999980254
2020-12-31,600352.XSHG,0.0018100000000082796
2020-12-31,600362.XSHG,0.0010599999999935678
2020-12-31,600369.XSHG,0.0009100000000012145
2020-12-31,600383.XSHG,0.0015500000000000407
2020-12-31,600390.XSHG,0.0008000000000060206
2020-12-31,600406.XSHG,0.0031300000000030574
2020-12-31,600436.XSHG,0.004109999999994517
2020-12-31,600438.XSHG,0.005289999999993143
2020-12-31,600482.XSHG,0.000590000000007256
2020-12-31,600487.XSHG,0.0010100000000065397
2020-12-31,600489.XSHG,0.0008700000000065508
2020-12-31,600498.XSHG,0.0008600000000064002
2020-12-31,600519.XSHG,0.05118000000003036
2020-12-31,600522.XSHG,0.001359999999993831
2020-12-31,600547.XSHG,0.0021900000000154803
2020-12-31,600570.XSHG,0.004469999999984704
2020-12-31,600584.XSHG,0.002430000000007779
2020-12-31,600585.XSHG,0.0063200000000084005
2020-12-31,600588.XSHG,0.003660000000007302
2020-12-31,600600.XSHG,0.0018000000000058926
2020-12-31,600606.XSHG,0.0010800000000023853
2020-12-31,600637.XSHG,0.0009300000000093776
2020-12-31,600655.XSHG,0.0006999999999887784
2020-12-31,600660.XSHG,0.003429999999991881
2020-12-31,600690.XSHG,0.005640000000002242
2020-12-31,600703.XSHG,0.0030800000000134956
2020-12-31,600705.XSHG,0.0012000000000033325
2020-12-31,600741.XSHG,0.0023200000000069805
2020-12-31,600745.XSHG,0.00250999999999685
2020-12-31,600760.XSHG,0.0016699999999812644
2020-12-31,600763.XSHG,0.003159999999992174
2020-12-31,600795.XSHG,0.001349999999994078
2020-12-31,600809.XSHG,0.006669999999985924
2020-12-31,600837.XSHG,0.005060000000005292
2020-12-31,600845.XSHG,0.000909999999989314
2020-12-31,600848.XSHG,0.0006100000000115281
2020-12-31,600872.XSHG,0.0018899999999973437
2020-12-31,600886.XSHG,0.001230000000003597
2020-12-31,600887.XSHG,0.013759999999998487
2020-12-31,600893.XSHG,0.0032299999999881425
2020-12-31,600900.XSHG,0.00889000000000378
2020-12-31,600918.XSHG,0.0007199999999857612
2020-12-31,600919.XSHG,0.003339999999998737
2020-12-31,600926.XSHG,0.002259999999993555
2020-12-31,600958.XSHG,0.0024799999999976195
2020-12-31,600989.XSHG,0.00043999999999827917
2020-12-31,600998.XSHG,0.0006900000000000069
2020-12-31,600999.XSHG,0.004419999999998584
2020-12-31,601006.XSHG,0.0019599999999927466
2020-12-31,601009.XSHG,0.002469999999998719
2020-12-31,601012.XSHG,0.012409999999989934
2020-12-31,601021.XSHG,0.0010400000000056358
2020-12-31,601066.XSHG,0.002049999999992932
2020-12-31,601077.XSHG,0.0004099999999975885
2020-12-31,601088.XSHG,0.0030300000000003874
2020-12-31,601100.XSHG,0.0022599999999789624
2020-12-31,601108.XSHG,0.0016199999999892143
2020-12-31,601111.XSHG,0.001140000000019532
2020-12-31,601117.XSHG,0.0007399999999953516
2020-12-31,601138.XSHG,0.0013900000000078149
2020-12-31,601155.XSHG,0.001599999999991741
2020-12-31,601162.XSHG,0.001039999999989515
2020-12-31,601166.XSHG,0.015469999999993858
2020-12-31,601169.XSHG,0.00364999999999956
2020-12-31,601186.XSHG,0.0018500000000029864
2020-12-31,601198.XSHG,0.0009400000000016626
2020-12-31,601211.XSHG,0.004030000000003897
2020-12-31,601216.XSHG,0.0008500000000019654
2020-12-31,601225.XSHG,0.0018999999999851683
2020-12-31,601229.XSHG,0.0039700000000018176
2020-12-31,601231.XSHG,0.000650000000019211
2020-12-31,601236.XSHG,0.0006899999999946987
2020-12-31,601238.XSHG,0.0006300000000008057
2020-12-31,601288.XSHG,0.004600000000008962
2020-12-31,601318.XSHG,0.04803000000002551
2020-12-31,601319.XSHG,0.0007100000000069517
2020-12-31,601328.XSHG,0.006280000000002897
2020-12-31,601336.XSHG,0.002470000000007461
2020-12-31,601360.XSHG,0.0016300000000095247
2020-12-31,601377.XSHG,0.00236999999999072
2020-12-31,601390.XSHG,0.0027399999999993606
2020-12-31,601398.XSHG,0.008920000000025314
2020-12-31,601555.XSHG,0.0015600000000023954
2020-12-31,601577.XSHG,0.0004999999999874002
2020-12-31,601600.XSHG,0.0012100000000105063
2020-12-31,601601.XSHG,0.006700000000003772
2020-12-31,601607.XSHG,0.0011300000000110813
2020-12-31,601618.XSHG,0.0009899999999980092
2020-12-31,601628.XSHG,0.003260000000022836
2020-12-31,601633.XSHG,0.0023399999999967253
2020-12-31,601658.XSHG,0.0008199999999963987
2020-12-31,601668.XSHG,0.00531999999999893
2020-12-31,601669.XSHG,0.0015100000000004953
2020-12-31,601688.XSHG,0.005399999999999605
2020-12-31,601696.XSHG,0.00042999999999202444
2020-12-31,601698.XSHG,0.00041000000000463306
2020-12-31,601727.XSHG,0.0010100000000173319
2020-12-31,601766.XSHG,0.003290000000020475
2020-12-31,601788.XSHG,0.0018400000000061288
2020-12-31,601800.XSHG,0.0013000000000055485
2020-12-31,601808.XSHG,0.00039000000000408906
2020-12-31,601816.XSHG,0.0009900000000055706
2020-12-31,601818.XSHG,0.00323999999999955
2020-12-31,601838.XSHG,0.0011799999999877187
2020-12-31,601857.XSHG,0.002060000000012329
2020-12-31,601872.XSHG,0.0005799999999732653
2020-12-31,601877.XSHG,0.0021500000000081267
2020-12-31,601878.XSHG,0.001409999999998106
2020-12-31,601881.XSHG,0.0008200000000017068
2020-12-31,601888.XSHG,0.014059999999987033
2020-12-31,601899.XSHG,0.006509999999992718
2020-12-31,601901.XSHG,0.002180000000000407
2020-12-31,601916.XSHG,0.0006999999999974759
2020-12-31,601919.XSHG,0.0030099999999617442
2020-12-31,601933.XSHG,0.0013899999999978502
2020-12-31,601939.XSHG,0.0021500000000151172
2020-12-31,601985.XSHG,0.001559999999995789
2020-12-31,601988.XSHG,0.003420000000005237
2020-12-31,601989.XSHG,0.0019500000000204991
2020-12-31,601990.XSHG,0.0009200000000041362
2020-12-31,601998.XSHG,0.0008000000000029333
2020-12-31,603019.XSHG,0.0017700000000031278
2020-12-31,603087.XSHG,0.00041999999998678175
2020-12-31,603156.XSHG,0.0006700000000092524
2020-12-31,603160.XSHG,0.0018100000000045918
2020-12-31,603195.XSHG,0.0006299999999875626
2020-12-31,603259.XSHG,0.008800000000000394
2020-12-31,603288.XSHG,0.009939999999996
2020-12-31,603369.XSHG,0.001829999999992133
2020-12-31,603392.XSHG,0.0004899999999817748
2020-12-31,603501.XSHG,0.005089999999992094
2020-12-31,603658.XSHG,0.001000000000002622
2020-12-31,603799.XSHG,0.002769999999997411
2020-12-31,603833.XSHG,0.0012300000000116046
2020-12-31,603899.XSHG,0.0016700000000008162
2020-12-31,603986.XSHG,0.003319999999994591
2020-12-31,603993.XSHG,0.0022499999999864425
2020-12-31,688008.XSHG,0.001909999999998093
2020-12-31,688009.XSHG,0.0007700000000078581
2020-12-31,688012.XSHG,0.0017200000000054283
2020-12-31,688036.XSHG,0.0012399999999894223
